timestamp,trial_id,robot_name,scope,fusion_mode,map_name,attack_enabled,attack_region_name,attack_region_type,attack_region_frame_id,attack_region_mask_cell_count,geometry_match,ground_truth_topic,shared_map_topic,confidence_map_topic,frame_id,ground_truth_frame_id,width,height,resolution,origin_x,origin_y,true_occupied_count,false_occupied_count,missed_occupied_count,predicted_occupied_count,predicted_unknown_count,ground_truth_occupied_count,ground_truth_free_count,evaluated_cell_count,occupied_precision,occupied_recall,occupied_f1,occupied_iou,false_occupied_rate,missed_occupied_rate,unknown_rate,confidence_mean,false_occupied_mean_confidence,attack_region_mean_confidence,attack_region_false_occupied_mean_confidence,status
1783454921.573846,fake_obstacle,robot_1,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,579,207,1595,786,12406,2174,12226,14400,0.7366412213740458,0.26632934682612697,0.3912162162162162,0.24317513649727004,0.0169311303778832,0.733670653173873,0.8615277777777778,42.995275218521144,40.08212560386473,,,timeseries
1783454921.573846,fake_obstacle,robot_1,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,42.995275218521144,40.08212560386473,12.48235294117647,70.375,timeseries
1783454921.785688,fake_obstacle,robot_2,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,578,201,1596,779,12744,2174,12226,14400,0.7419768934531451,0.265869365225391,0.39146630545208266,0.24336842105263157,0.016440372975625717,0.734130634774609,0.885,35.51204534718942,61.08955223880597,,,timeseries
1783454921.785688,fake_obstacle,robot_2,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,35.51204534718942,61.08955223880597,8.764705882352942,21.0,timeseries
1783454923.5663807,fake_obstacle,robot_1,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,579,207,1595,786,12401,2174,12226,14400,0.7366412213740458,0.26632934682612697,0.3912162162162162,0.24317513649727004,0.0169311303778832,0.733670653173873,0.8611805555555555,42.89041095890411,40.08212560386473,,,timeseries
1783454923.5663807,fake_obstacle,robot_1,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,42.89041095890411,40.08212560386473,12.48235294117647,70.375,timeseries
1783454923.7212873,fake_obstacle,robot_2,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,578,198,1596,776,12747,2174,12226,14400,0.7448453608247423,0.265869365225391,0.3918644067796611,0.2436762225969646,0.016194994274496975,0.734130634774609,0.8852083333333334,35.502834199338686,61.696969696969695,,,timeseries
1783454923.7212873,fake_obstacle,robot_2,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,35.502834199338686,61.696969696969695,8.764705882352942,21.0,timeseries
1783454925.5780718,fake_obstacle,robot_1,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,580,207,1594,787,12398,2174,12226,14400,0.7369758576874206,0.2667893284268629,0.39175954069571084,0.24359512809743805,0.0169311303778832,0.7332106715731371,0.8609722222222222,42.965997638724915,39.70048309178744,,,timeseries
1783454925.5780718,fake_obstacle,robot_1,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,42.965997638724915,39.70048309178744,12.48235294117647,70.375,timeseries
1783454925.750325,fake_obstacle,robot_2,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,579,200,1595,779,12743,2174,12226,14400,0.7432605905006419,0.26632934682612697,0.3921435827971555,0.2438921651221567,0.016358580075249467,0.733670653173873,0.8849305555555556,35.58323494687131,62.475,,,timeseries
1783454925.750325,fake_obstacle,robot_2,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,35.58323494687131,62.475,8.764705882352942,21.0,timeseries
1783454927.5835066,fake_obstacle,robot_1,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,580,208,1594,788,12401,2174,12226,14400,0.7360406091370558,0.2667893284268629,0.39162727886563137,0.2434928631402183,0.017012923278259446,0.7332106715731371,0.8611805555555555,42.824001889912594,39.99038461538461,,,timeseries
1783454927.5835066,fake_obstacle,robot_1,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,42.824001889912594,39.99038461538461,12.48235294117647,70.375,timeseries
1783454927.7454836,fake_obstacle,robot_2,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,579,202,1595,781,12736,2174,12226,14400,0.7413572343149808,0.26632934682612697,0.3918781725888325,0.24368686868686867,0.016522165876001964,0.733670653173873,0.8844444444444445,35.63550519357885,61.28217821782178,,,timeseries
1783454927.7454836,fake_obstacle,robot_2,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,35.63550519357885,61.28217821782178,8.764705882352942,21.0,timeseries
1783454929.5808594,fake_obstacle,robot_1,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,580,209,1594,789,12403,2174,12226,14400,0.7351077313054499,0.2667893284268629,0.3914951063111711,0.2433906840117499,0.017094716178635696,0.7332106715731371,0.8613194444444444,42.905099150141645,39.899521531100476,,,timeseries
1783454929.5808594,fake_obstacle,robot_1,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,42.905099150141645,39.899521531100476,12.48235294117647,70.375,timeseries
1783454929.7458756,fake_obstacle,robot_2,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,579,203,1595,782,12742,2174,12226,14400,0.7404092071611253,0.26632934682612697,0.39174560216508797,0.24358435002103493,0.01660395877637821,0.733670653173873,0.8848611111111111,35.40547557233892,59.916256157635466,,,timeseries
1783454929.7458756,fake_obstacle,robot_2,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,35.40547557233892,59.916256157635466,8.764705882352942,21.0,timeseries
1783454931.5691986,fake_obstacle,robot_1,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,580,208,1594,788,12403,2174,12226,14400,0.7360406091370558,0.2667893284268629,0.39162727886563137,0.2434928631402183,0.017012923278259446,0.7332106715731371,0.8613194444444444,42.99622106754842,39.99038461538461,,,timeseries
1783454931.5691986,fake_obstacle,robot_1,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,42.99622106754842,39.99038461538461,12.48235294117647,70.375,timeseries
1783454931.7720554,fake_obstacle,robot_2,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,579,201,1595,780,12740,2174,12226,14400,0.7423076923076923,0.26632934682612697,0.3920108327691266,0.24378947368421053,0.016440372975625717,0.733670653173873,0.8847222222222222,35.53648170011807,61.08955223880597,,,timeseries
1783454931.7720554,fake_obstacle,robot_2,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,35.53648170011807,61.08955223880597,8.764705882352942,21.0,timeseries
1783454933.5579615,fake_obstacle,robot_1,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,582,209,1592,791,12401,2174,12226,14400,0.7357774968394437,0.26770929162833484,0.39258010118043846,0.24422996223248006,0.017094716178635696,0.7322907083716651,0.8611805555555555,43.014869011092756,39.899521531100476,,,timeseries
1783454933.5579615,fake_obstacle,robot_1,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,43.014869011092756,39.899521531100476,12.48235294117647,70.375,timeseries
1783454933.720081,fake_obstacle,robot_2,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,579,201,1595,780,12745,2174,12226,14400,0.7423076923076923,0.26632934682612697,0.3920108327691266,0.24378947368421053,0.016440372975625717,0.733670653173873,0.8850694444444445,35.39702409069438,60.69651741293532,,,timeseries
1783454933.720081,fake_obstacle,robot_2,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,35.39702409069438,60.69651741293532,8.764705882352942,21.0,timeseries
1783454935.585067,fake_obstacle,robot_1,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,582,209,1592,791,12403,2174,12226,14400,0.7357774968394437,0.26770929162833484,0.39258010118043846,0.24422996223248006,0.017094716178635696,0.7322907083716651,0.8613194444444444,42.85134497404436,39.52153110047847,,,timeseries
1783454935.585067,fake_obstacle,robot_1,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,42.85134497404436,39.52153110047847,12.48235294117647,70.375,timeseries
1783454935.7512965,fake_obstacle,robot_2,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,581,202,1593,783,12741,2174,12226,14400,0.7420178799489144,0.2672493100275989,0.3929658437605681,0.24452861952861954,0.016522165876001964,0.7327506899724011,0.8847916666666666,35.42071731949033,60.10891089108911,,,timeseries
1783454935.7512965,fake_obstacle,robot_2,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,35.42071731949033,60.10891089108911,8.764705882352942,21.0,timeseries
1783454937.566057,fake_obstacle,robot_1,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,582,209,1592,791,12397,2174,12226,14400,0.7357774968394437,0.26770929162833484,0.39258010118043846,0.24422996223248006,0.017094716178635696,0.7322907083716651,0.8609027777777778,42.90703161868806,39.899521531100476,,,timeseries
1783454937.566057,fake_obstacle,robot_1,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,42.90703161868806,39.899521531100476,12.48235294117647,70.375,timeseries
1783454937.6972427,fake_obstacle,robot_2,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,581,201,1593,782,12740,2174,12226,14400,0.7429667519181585,0.2672493100275989,0.39309878213802435,0.24463157894736842,0.016440372975625717,0.7327506899724011,0.8847222222222222,35.41731540457655,59.124378109452735,,,timeseries
1783454937.6972427,fake_obstacle,robot_2,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,35.41731540457655,59.124378109452735,8.764705882352942,21.0,timeseries
1783454939.5397568,fake_obstacle,robot_1,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,582,208,1592,790,12398,2174,12226,14400,0.7367088607594937,0.26770929162833484,0.39271255060728744,0.24433249370277077,0.017012923278259446,0.7322907083716651,0.8609722222222222,42.845845136921625,39.99038461538461,,,timeseries
1783454939.5397568,fake_obstacle,robot_1,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,42.845845136921625,39.99038461538461,12.48235294117647,70.375,timeseries
1783454939.7011917,fake_obstacle,robot_2,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,581,201,1593,782,12738,2174,12226,14400,0.7429667519181585,0.2672493100275989,0.39309878213802435,0.24463157894736842,0.016440372975625717,0.7327506899724011,0.8845833333333334,35.566910549917395,61.482587064676615,,,timeseries
1783454939.7011917,fake_obstacle,robot_2,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,35.566910549917395,61.482587064676615,8.764705882352942,21.0,timeseries
1783454941.6162922,fake_obstacle,robot_1,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,582,208,1592,790,12401,2174,12226,14400,0.7367088607594937,0.26770929162833484,0.39271255060728744,0.24433249370277077,0.017012923278259446,0.7322907083716651,0.8611805555555555,42.85747994336951,39.61057692307692,,,timeseries
1783454941.6162922,fake_obstacle,robot_1,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,42.85747994336951,39.61057692307692,12.48235294117647,70.375,timeseries
1783454941.7758412,fake_obstacle,robot_2,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,581,201,1593,782,12745,2174,12226,14400,0.7429667519181585,0.2672493100275989,0.39309878213802435,0.24463157894736842,0.016440372975625717,0.7327506899724011,0.8850694444444445,35.37116564417178,61.08955223880597,,,timeseries
1783454941.7758412,fake_obstacle,robot_2,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,35.37116564417178,61.08955223880597,8.764705882352942,21.0,timeseries
1783454943.5529275,fake_obstacle,robot_1,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,582,208,1592,790,12394,2174,12226,14400,0.7367088607594937,0.26770929162833484,0.39271255060728744,0.24433249370277077,0.017012923278259446,0.7322907083716651,0.8606944444444444,43.14821807882936,39.99038461538461,,,timeseries
1783454943.5529275,fake_obstacle,robot_1,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,43.14821807882936,39.99038461538461,12.48235294117647,70.375,timeseries
1783454943.710554,fake_obstacle,robot_2,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,581,201,1593,782,12741,2174,12226,14400,0.7429667519181585,0.2672493100275989,0.39309878213802435,0.24463157894736842,0.016440372975625717,0.7327506899724011,0.8847916666666666,35.508262511803586,62.26865671641791,,,timeseries
1783454943.710554,fake_obstacle,robot_2,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,35.508262511803586,62.26865671641791,8.764705882352942,21.0,timeseries
1783454945.527576,fake_obstacle,robot_1,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,582,209,1592,791,12398,2174,12226,14400,0.7357774968394437,0.26770929162833484,0.39258010118043846,0.24422996223248006,0.017094716178635696,0.7322907083716651,0.8609722222222222,42.866682397357245,39.52153110047847,,,timeseries
1783454945.527576,fake_obstacle,robot_1,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,42.866682397357245,39.52153110047847,12.48235294117647,70.375,timeseries
1783454946.6136308,fake_obstacle,robot_2,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,581,203,1593,784,12741,2174,12226,14400,0.7410714285714286,0.2672493100275989,0.3928329952670723,0.24442574673958772,0.01660395877637821,0.7327506899724011,0.8847916666666666,35.470158056145316,61.47290640394089,,,timeseries
1783454946.6136308,fake_obstacle,robot_2,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,35.470158056145316,61.47290640394089,8.764705882352942,21.0,timeseries
1783454947.5584693,fake_obstacle,robot_1,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,582,209,1592,791,12400,2174,12226,14400,0.7357774968394437,0.26770929162833484,0.39258010118043846,0.24422996223248006,0.017094716178635696,0.7322907083716651,0.8611111111111112,42.95375176970269,39.899521531100476,,,timeseries
1783454947.5584693,fake_obstacle,robot_1,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,42.95375176970269,39.899521531100476,12.48235294117647,70.375,timeseries
1783454947.787607,fake_obstacle,robot_2,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,581,202,1593,783,12736,2174,12226,14400,0.7420178799489144,0.2672493100275989,0.3929658437605681,0.24452861952861954,0.016522165876001964,0.7327506899724011,0.8844444444444445,35.42388482416804,58.93564356435643,,,timeseries
1783454947.787607,fake_obstacle,robot_2,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,35.42388482416804,58.93564356435643,8.76771653543307,21.0,timeseries
1783454949.5474482,fake_obstacle,robot_1,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,582,209,1592,791,12395,2174,12226,14400,0.7357774968394437,0.26770929162833484,0.39258010118043846,0.24422996223248006,0.017094716178635696,0.7322907083716651,0.8607638888888889,42.9794762915782,39.899521531100476,,,timeseries
1783454949.5474482,fake_obstacle,robot_1,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,42.9794762915782,39.899521531100476,12.48235294117647,70.375,timeseries
1783454949.7205396,fake_obstacle,robot_2,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,581,204,1593,785,12739,2174,12226,14400,0.7401273885350318,0.2672493100275989,0.39270023656640757,0.244322960470984,0.016685751676754457,0.7327506899724011,0.8846527777777777,35.47629157820241,61.661764705882355,,,timeseries
1783454949.7205396,fake_obstacle,robot_2,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,35.47629157820241,61.661764705882355,8.764705882352942,21.0,timeseries
1783454951.56112,fake_obstacle,robot_1,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,582,210,1592,792,12399,2174,12226,14400,0.7348484848484849,0.26770929162833484,0.392447741065408,0.24412751677852348,0.017176509079011942,0.7322907083716651,0.8610416666666667,42.892663364000946,39.43333333333333,,,timeseries
1783454951.56112,fake_obstacle,robot_1,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,42.892663364000946,39.43333333333333,12.48235294117647,70.375,timeseries
1783454951.729396,fake_obstacle,robot_2,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,581,203,1593,784,12739,2174,12226,14400,0.7410714285714286,0.2672493100275989,0.3928329952670723,0.24442574673958772,0.01660395877637821,0.7327506899724011,0.8846527777777777,35.507075471698116,61.083743842364534,,,timeseries
1783454951.729396,fake_obstacle,robot_2,attack_region,log_odds,shared_map,True,fake_obstacle_1,circle,map,716,True,/map,/robot_2/shared_live_map,/robot_2/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,7,8,13,15,701,20,696,716,0.4666666666666667,0.35,0.4,0.25,0.011494252873563218,0.65,0.979050279329609,35.507075471698116,61.083743842364534,8.764705882352942,21.0,timeseries
1783454953.5793736,fake_obstacle,robot_1,whole_map,log_odds,shared_map,True,,,,,True,/map,/robot_1/shared_live_map,/robot_1/shared_confidence_map,map,map,200,200,0.05000000074505806,-4.0,-4.0,582,210,1592,792,12401,2174,12226,14400,0.7348484848484849,0.26770929162833484,0.392447741065408,0.24412751677852348,0.017176509079011942,0.7322907083716651,0.8611805555555555,43.00660689004247,39.80952380952381,,,timeseries
